"Periodo","Mes","Codigo_departamento","Departamento","Codigo_municipio","Municipio","Nombre_comercial","Bandera","Direccion","Producto","Precio","Estado"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","COMBUSTIBLES Y SERVICIOS TIMIZA","MOBIL","Carrera 73 # 36A - 55 Sur","GASOLINA CORRIENTE OXIGENADA","9.176","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","COMBUSTIBLES Y SERVICIOS TIMIZA","MOBIL","Carrera 73 # 36A - 55 Sur","BIODIESEL EXTRA","8.946","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION LOS LAGARTOS","MOBIL","AVENIDA CARRERA 72 No.  95-31","BIODIESEL EXTRA","8.840","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION LOS LAGARTOS","MOBIL","AVENIDA CARRERA 72 No.  95-31","GASOLINA CORRIENTE OXIGENADA","9.100","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION LOS LAGARTOS","MOBIL","AVENIDA CARRERA 72 No.  95-31","GASOLINA EXTRA OXIGENADA","15.990","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX SANANDRESITO 38","BIOMAX","Calle 13 # 38 - 25","GASOLINA CORRIENTE OXIGENADA","9.342","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BIOMAX SANANDRESITO 38","BIOMAX","Calle 13 # 38 - 25","BIODIESEL EXTRA","9.107","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO NAVARRO MOJICA Y CIA TEXACO 27","TEXACO","AVENIDA CARRERA 68 No. 67G-36","GASOLINA EXTRA OXIGENADA","16.540","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO NAVARRO MOJICA Y CIA TEXACO 27","TEXACO","AVENIDA CARRERA 68 No. 67G-36","GASOLINA CORRIENTE OXIGENADA","9.470","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO NAVARRO MOJICA Y CIA TEXACO 27","TEXACO","AVENIDA CARRERA 68 No. 67G-36","BIODIESEL EXTRA","9.320","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS DISNAL ARGELIA","BIOMAX","CARRERA 72 F No. 39-07 SUR","BIODIESEL EXTRA","9.000","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS DISNAL ARGELIA","BIOMAX","CARRERA 72 F No. 39-07 SUR","GASOLINA CORRIENTE OXIGENADA","9.200","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS DISNAL ARGELIA","BIOMAX","CARRERA 72 F No. 39-07 SUR","GASOLINA CORRIENTE OXIGENADA","9.200","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS DISNAL ARGELIA","BIOMAX","CARRERA 72 F No. 39-07 SUR","BIODIESEL EXTRA","9.050","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO UNION SAN FRANCISCO","TEXACO","CARRERA 19D No. 64-80 SUR","GASOLINA CORRIENTE OXIGENADA","9.372","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO UNION SAN FRANCISCO","TEXACO","CARRERA 19D No. 64-80 SUR","BIODIESEL EXTRA","9.152","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO SAN ANTONIO","TEXACO","CARRERA 16 No.  183 - 44","GASOLINA CORRIENTE OXIGENADA","9.152","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO SAN ANTONIO","TEXACO","CARRERA 16 No.  183 - 44","BIODIESEL EXTRA","9.372","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO UNION SUBA CONEJERA","TEXACO","PARCELACION LA CONEJERA LT 15 KM 2","BIODIESEL EXTRA","9.152","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO UNION SUBA CONEJERA","TEXACO","PARCELACION LA CONEJERA LT 15 KM 2","GASOLINA CORRIENTE OXIGENADA","9.372","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","LUBRICANTES Y COMBUSTIBLES DEL ORIENTE LTDA","TEXACO","CALLE 46 SUR No.  24A-03","GASOLINA CORRIENTE OXIGENADA","8.840","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","LUBRICANTES Y COMBUSTIBLES DEL ORIENTE LTDA","TEXACO","CALLE 46 SUR No.  24A-03","BIODIESEL EXTRA","8.816","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICENTRO VENECIA","PETROMIL","CARRERA 53 No. 52B-11 SUR","BIODIESEL EXTRA","8.792","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICENTRO VENECIA","PETROMIL","CARRERA 53 No. 52B-11 SUR","GASOLINA CORRIENTE OXIGENADA","8.766","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO VILLA ALSACIA","BIOMAX","CALLE 12 BIS No. 71G-53","GASOLINA EXTRA OXIGENADA","17.100","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO VILLA ALSACIA","BIOMAX","CALLE 12 BIS No. 71G-53","BIODIESEL EXTRA","9.170","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO VILLA ALSACIA","BIOMAX","CALLE 12 BIS No. 71G-53","GASOLINA CORRIENTE OXIGENADA","9.460","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO VILLA ALSACIA","BIOMAX","CALLE 12 BIS No. 71G-53","BIODIESEL EXTRA","9.170","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO VILLA ALSACIA","BIOMAX","CALLE 12 BIS No. 71G-53","GASOLINA EXTRA OXIGENADA","16.700","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO VILLA ALSACIA","BIOMAX","CALLE 12 BIS No. 71G-53","GASOLINA CORRIENTE OXIGENADA","9.460","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS VIA AL LLANO","BIOMAX","CALLE 84 SUR No 3A - 41 ESTE","BIODIESEL EXTRA","8.740","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS VIA AL LLANO","BIOMAX","CALLE 84 SUR No 3A - 41 ESTE","GASOLINA CORRIENTE OXIGENADA","9.220","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICENTRO PRIMAX EL PORVENIR","MOBIL","CALLE 63 SUR No. 70C - 25","GASOLINA EXTRA OXIGENADA","15.461","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICENTRO PRIMAX EL PORVENIR","MOBIL","CALLE 63 SUR No. 70C - 25","BIODIESEL EXTRA","9.052","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICENTRO PRIMAX EL PORVENIR","MOBIL","CALLE 63 SUR No. 70C - 25","GASOLINA CORRIENTE OXIGENADA","9.272","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO TERPEL AMERICAS","TERPEL","Avenida Américas No.38-71","GASOLINA EXTRA OXIGENADA","16.010","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO TERPEL AMERICAS","TERPEL","Avenida Américas No.38-71","GASOLINA CORRIENTE OXIGENADA","8.970","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO TERPEL AMERICAS","TERPEL","Avenida Américas No.38-71","BIODIESEL EXTRA","8.989","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EL PROVEEDOR DE COMBUSTIBLES LTDA","MOBIL","CALLE 13 No 33-10","BIODIESEL EXTRA","9.899","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EL PROVEEDOR DE COMBUSTIBLES LTDA","MOBIL","CALLE 13 No 33-10","GASOLINA CORRIENTE OXIGENADA","9.369","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EL PROVEEDOR DE COMBUSTIBLES LTDA","MOBIL","CALLE 13 No 33-10","GASOLINA EXTRA OXIGENADA","15.999","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PUMA NUEVA VERAGUAS","PUMA","AVENIDA CALLE 3 No. 34 A-82","GASOLINA CORRIENTE OXIGENADA","9.350","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PUMA NUEVA VERAGUAS","PUMA","AVENIDA CALLE 3 No. 34 A-82","BIODIESEL EXTRA","9.180","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PUMA NUEVA VERAGUAS","PUMA","AVENIDA CALLE 3 No. 34 A-82","GASOLINA EXTRA OXIGENADA","16.400","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PUMA NUEVA VERAGUAS","PUMA","AVENIDA CALLE 3 No. 34 A-82","BIODIESEL EXTRA","9.180","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PUMA NUEVA VERAGUAS","PUMA","AVENIDA CALLE 3 No. 34 A-82","GASOLINA EXTRA OXIGENADA","16.000","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PUMA NUEVA VERAGUAS","PUMA","AVENIDA CALLE 3 No. 34 A-82","GASOLINA CORRIENTE OXIGENADA","9.350","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO TERPEL PALOQUEMAO","TERPEL","Calle 19 # 33 - 68","GASOLINA CORRIENTE OXIGENADA","9.370","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO TERPEL PALOQUEMAO","TERPEL","Calle 19 # 33 - 68","GASOLINA EXTRA OXIGENADA","15.990","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO TERPEL PALOQUEMAO","TERPEL","Calle 19 # 33 - 68","BIODIESEL EXTRA","9.150","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVYCOM - AVENIDA BOYACA","BIOMAX","CARRERA 72 No. 55-41","GASOLINA CORRIENTE OXIGENADA","9.320","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVYCOM - AVENIDA BOYACA","BIOMAX","CARRERA 72 No. 55-41","BIODIESEL EXTRA","9.170","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVYCOM - AVENIDA BOYACA","BIOMAX","CARRERA 72 No. 55-41","GASOLINA EXTRA OXIGENADA","16.900","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO EL TRIANGULO","MOBIL","CARRERA 7 No. 59-47","GASOLINA CORRIENTE OXIGENADA","8.870","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO EL TRIANGULO","MOBIL","CARRERA 7 No. 59-47","GASOLINA EXTRA OXIGENADA","16.540","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO EL TRIANGULO","MOBIL","CARRERA 7 No. 59-47","BIODIESEL EXTRA","10.810","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PRADERA DE SUBA","TEXACO","CARRERA 104 No.  151C - 84","GASOLINA EXTRA OXIGENADA","17.100","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PRADERA DE SUBA","TEXACO","CARRERA 104 No.  151C - 84","GASOLINA EXTRA OXIGENADA","16.700","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PRADERA DE SUBA","TEXACO","CARRERA 104 No.  151C - 84","GASOLINA CORRIENTE OXIGENADA","9.390","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PRADERA DE SUBA","TEXACO","CARRERA 104 No.  151C - 84","BIODIESEL EXTRA","9.170","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PRADERA DE SUBA","TEXACO","CARRERA 104 No.  151C - 84","BIODIESEL EXTRA","9.170","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PRADERA DE SUBA","TEXACO","CARRERA 104 No.  151C - 84","GASOLINA CORRIENTE OXIGENADA","9.390","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOCENTRO SANTANA SAS","MOBIL","CARRERA 7 No. 108B-23","BIODIESEL EXTRA","9.746","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOCENTRO SANTANA SAS","MOBIL","CARRERA 7 No. 108B-23","GASOLINA CORRIENTE OXIGENADA","9.904","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOCENTRO SANTANA SAS","MOBIL","CARRERA 7 No. 108B-23","GASOLINA EXTRA OXIGENADA","17.649","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO K.L.","MOBIL","Carrera 7 # 84 - 91","GASOLINA EXTRA OXIGENADA","16.999","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO K.L.","MOBIL","Carrera 7 # 84 - 91","GASOLINA CORRIENTE OXIGENADA","9.899","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO K.L.","MOBIL","Carrera 7 # 84 - 91","BIODIESEL EXTRA","10.399","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION LA EUROPA","MOBIL","AVENIDA BOYACA No. 68B-72","GASOLINA EXTRA OXIGENADA","16.000","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION LA EUROPA","MOBIL","AVENIDA BOYACA No. 68B-72","GASOLINA CORRIENTE OXIGENADA","8.850","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION LA EUROPA","MOBIL","AVENIDA BOYACA No. 68B-72","BIODIESEL EXTRA","8.690","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICENTRO ESSO CORABASTOS CRA 86","MOBIL","Carrera  80 No. 2-51","GASOLINA CORRIENTE OXIGENADA","9.013","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICENTRO ESSO CORABASTOS CRA 86","MOBIL","Carrera  80 No. 2-51","BIODIESEL EXTRA","8.924","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION CALLE 13","TEXACO","CALLE 13 No. 32-08","GASOLINA EXTRA OXIGENADA","15.990","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION CALLE 13","TEXACO","CALLE 13 No. 32-08","BIODIESEL EXTRA","9.400","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION CALLE 13","TEXACO","CALLE 13 No. 32-08","GASOLINA CORRIENTE OXIGENADA","9.390","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BACHUE","MOBIL","Carrera 91 No. 90 - 75","GASOLINA EXTRA OXIGENADA","16.050","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BACHUE","MOBIL","Carrera 91 No. 90 - 75","BIODIESEL EXTRA","9.080","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO BACHUE","MOBIL","Carrera 91 No. 90 - 75","GASOLINA CORRIENTE OXIGENADA","9.310","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO MOBIL AVENIDA 15","MOBIL","AVENIDA 15 NO 108-50","GASOLINA CORRIENTE OXIGENADA","9.849","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO MOBIL AVENIDA 15","MOBIL","AVENIDA 15 NO 108-50","GASOLINA EXTRA OXIGENADA","17.499","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO MOBIL AVENIDA 15","MOBIL","AVENIDA 15 NO 108-50","BIODIESEL EXTRA","10.229","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TERPEL AVENIDA DE CALI","TERPEL","Av. Ciudad de Cali No. 13C - 51","BIODIESEL EXTRA","8.959","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TERPEL AVENIDA DE CALI","TERPEL","Av. Ciudad de Cali No. 13C - 51","GASOLINA CORRIENTE OXIGENADA","8.879","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COMBUSCOL EL DORADO","TEXACO","AV CALLE 26 N° 70 - 28","BIODIESEL EXTRA","9.645","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COMBUSCOL EL DORADO","TEXACO","AV CALLE 26 N° 70 - 28","GASOLINA EXTRA OXIGENADA","16.320","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COMBUSCOL EL DORADO","TEXACO","AV CALLE 26 N° 70 - 28","GASOLINA CORRIENTE OXIGENADA","9.657","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COMBUSCOL EL DORADO","TEXACO","AV CALLE 26 N° 70 - 28","BIODIESEL EXTRA","9.645","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COMBUSCOL EL DORADO","TEXACO","AV CALLE 26 N° 70 - 28","GASOLINA EXTRA OXIGENADA","16.720","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COMBUSCOL EL DORADO","TEXACO","AV CALLE 26 N° 70 - 28","GASOLINA CORRIENTE OXIGENADA","9.657","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN RAFAEL","TEXACO","CALLE 134 No. 54-11","GASOLINA CORRIENTE OXIGENADA","9.460","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN RAFAEL","TEXACO","CALLE 134 No. 54-11","GASOLINA EXTRA OXIGENADA","16.380","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN RAFAEL","TEXACO","CALLE 134 No. 54-11","BIODIESEL EXTRA","9.590","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN RAFAEL","TEXACO","CALLE 134 No. 54-11","GASOLINA EXTRA OXIGENADA","16.780","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN RAFAEL","TEXACO","CALLE 134 No. 54-11","GASOLINA CORRIENTE OXIGENADA","9.460","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN RAFAEL","TEXACO","CALLE 134 No. 54-11","BIODIESEL EXTRA","9.590","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COMBUSCOL HEROES","TEXACO","AK 20 No. 76-44","GASOLINA CORRIENTE OXIGENADA","9.690","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COMBUSCOL HEROES","TEXACO","AK 20 No. 76-44","BIODIESEL EXTRA","9.740","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COMBUSCOL HEROES","TEXACO","AK 20 No. 76-44","BIODIESEL EXTRA","9.740","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COMBUSCOL HEROES","TEXACO","AK 20 No. 76-44","GASOLINA EXTRA OXIGENADA","16.340","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COMBUSCOL HEROES","TEXACO","AK 20 No. 76-44","GASOLINA EXTRA OXIGENADA","16.740","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COMBUSCOL HEROES","TEXACO","AK 20 No. 76-44","GASOLINA CORRIENTE OXIGENADA","9.690","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO METROPOLITANA","MOBIL","CARRERA 120 No. 17-37","GASOLINA CORRIENTE OXIGENADA","9.100","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO METROPOLITANA","MOBIL","CARRERA 120 No. 17-37","BIODIESEL EXTRA","8.880","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO ESPRESO BOGOTANO","MOBIL","Diagonal 52B sur No. 55A - 27","BIODIESEL EXTRA","9.848","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO ESPRESO BOGOTANO","MOBIL","Diagonal 52B sur No. 55A - 27","GASOLINA CORRIENTE OXIGENADA","8.729","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO ESPRESO BOGOTANO","MOBIL","Diagonal 52B sur No. 55A - 27","BIODIESEL EXTRA","9.848","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO ESPRESO BOGOTANO","MOBIL","Diagonal 52B sur No. 55A - 27","GASOLINA CORRIENTE OXIGENADA","8.709","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TERPEL SAN ANDRES","TERPEL","AVENIDA CALLE 9 No. 50 - 94","GASOLINA CORRIENTE OXIGENADA","8.970","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TERPEL SAN ANDRES","TERPEL","AVENIDA CALLE 9 No. 50 - 94","GASOLINA EXTRA OXIGENADA","16.010","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TERPEL SAN ANDRES","TERPEL","AVENIDA CALLE 9 No. 50 - 94","BIODIESEL EXTRA","8.980","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PETROBRAS IBERIA","PETROBRAS","AVENIDA CALLE 134 No. 53-51","BIODIESEL EXTRA","8.639","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PETROBRAS IBERIA","PETROBRAS","AVENIDA CALLE 134 No. 53-51","GASOLINA CORRIENTE OXIGENADA","8.749","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PETROBRAS SALITRE","PETROBRAS","AC 24 No. 59-60","GASOLINA EXTRA OXIGENADA","16.130","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PETROBRAS SALITRE","PETROBRAS","AC 24 No. 59-60","BIODIESEL EXTRA","9.290","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PETROBRAS SALITRE","PETROBRAS","AC 24 No. 59-60","GASOLINA CORRIENTE OXIGENADA","9.430","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PETROBRAS CANDELARIA","PETROBRAS","DIAGONAL 62 SUR No. 22-46","BIODIESEL EXTRA","9.050","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PETROBRAS CANDELARIA","PETROBRAS","DIAGONAL 62 SUR No. 22-46","GASOLINA EXTRA OXIGENADA","16.200","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO PETROBRAS CANDELARIA","PETROBRAS","DIAGONAL 62 SUR No. 22-46","GASOLINA CORRIENTE OXIGENADA","9.270","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO DISTRACOM PRIMERO DE MAYO","PETROBRAS","AC 22 SUR No. 27-71","GASOLINA CORRIENTE OXIGENADA","8.740","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO DISTRACOM PRIMERO DE MAYO","PETROBRAS","AC 22 SUR No. 27-71","BIODIESEL EXTRA","8.740","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO DISTRACOM PRIMERO DE MAYO","PETROBRAS","AC 22 SUR No. 27-71","GASOLINA EXTRA OXIGENADA","16.120","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO DISTRACOM PRIMERO DE MAYO","PETROBRAS","AC 22 SUR No. 27-71","BIODIESEL EXTRA","8.750","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO DISTRACOM PRIMERO DE MAYO","PETROBRAS","AC 22 SUR No. 27-71","GASOLINA EXTRA OXIGENADA","15.720","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO DISTRACOM PRIMERO DE MAYO","PETROBRAS","AC 22 SUR No. 27-71","GASOLINA CORRIENTE OXIGENADA","8.750","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","TEXACO 29","TEXACO","Carrera 10 No. 10 - 67 sur","GASOLINA CORRIENTE OXIGENADA","9.300","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","TEXACO 29","TEXACO","Carrera 10 No. 10 - 67 sur","GASOLINA EXTRA OXIGENADA","15.950","A"
